iter	MultiClass
8606	0.002373022282
8607	0.002372768189
8608	0.00237239559
8609	0.002372004293
8610	0.002371740346
8611	0.002371436864
8612	0.002371245977
8613	0.002370875917
8614	0.002370590692
8615	0.002370275913
8616	0.002369865102
8617	0.002369621894
8618	0.002369332001
8619	0.002369057771
8620	0.002368679519
8621	0.002368418039
8622	0.002368026184
8623	0.002367772182
8624	0.002367533377
8625	0.002367310236
8626	0.002367046905
8627	0.002366697662
8628	0.002366453756
8629	0.0023661165
8630	0.002365909414
8631	0.002365604046
8632	0.002365368391
8633	0.002365052879
8634	0.002364824321
8635	0.002364558054
8636	0.002364281192
8637	0.00236400239
8638	0.002363693305
8639	0.002363379873
8640	0.002363002296
8641	0.002362606961
8642	0.002362237516
8643	0.002361901327
8644	0.002361640338
8645	0.00236140193
8646	0.002361181017
8647	0.002360854745
8648	0.002360603499
8649	0.002360365265
8650	0.00236011485
8651	0.002359817715
8652	0.002359553006
8653	0.00235925645
8654	0.002359060901
8655	0.002358772086
8656	0.002358403429
8657	0.002358122743
8658	0.002357782991
8659	0.002357524661
8660	0.002357217008
8661	0.002356945126
8662	0.002356734782
8663	0.002356470962
8664	0.002356238502
8665	0.002356002831
8666	0.002355743082
8667	0.002355534199
8668	0.002355274622
8669	0.002355008874
8670	0.002354610876
8671	0.00235436012
8672	0.002354059503
8673	0.002353800343
8674	0.002353551378
8675	0.00235330543
8676	0.002353010189
8677	0.00235270769
8678	0.002352454515
8679	0.002352205673
8680	0.002351852748
8681	0.002351603623
8682	0.002351253427
8683	0.00235100742
8684	0.002350673996
8685	0.002350412215
8686	0.002350137326
8687	0.002349823333
8688	0.002349638078
8689	0.002349385164
8690	0.00234899055
8691	0.002348780189
8692	0.002348495907
8693	0.002348228714
8694	0.002347996258
8695	0.002347700692
8696	0.002347395853
8697	0.00234703116
8698	0.002346750003
8699	0.002346329053
8700	0.002346068657
8701	0.002345815436
8702	0.002345524525
8703	0.002345258366
8704	0.002344940531
8705	0.0023445772
8706	0.002344241382
8707	0.002343956861
8708	0.002343736191
8709	0.002343518655
8710	0.002343214072
8711	0.00234293379
8712	0.002342703611
8713	0.002342470827
8714	0.002342176636
8715	0.002341925562
8716	0.002341637313
8717	0.002341245432
8718	0.002341043547
8719	0.002340794531
8720	0.002340513179
8721	0.002340227076
8722	0.002339902341
8723	0.002339563012
8724	0.002339187412
8725	0.002338921909
8726	0.00233864707
8727	0.002338410716
8728	0.002338145502
8729	0.002337946771
8730	0.002337656385
8731	0.002337439697
8732	0.002337157681
8733	0.002336940247
8734	0.002336759425
8735	0.002336573472
8736	0.002336308931
8737	0.002336048002
8738	0.002335743724
8739	0.002335438347
8740	0.002335150434
8741	0.002334829746
8742	0.002334439836
8743	0.002334167458
8744	0.002333926415
8745	0.002333616021
8746	0.002333253495
8747	0.002333069938
8748	0.002332833834
8749	0.002332499769
8750	0.002332298472
8751	0.002332043938
8752	0.002331723914
8753	0.002331554292
8754	0.002331300963
8755	0.002330965287
8756	0.002330737605
8757	0.00233040078
8758	0.002330159312
8759	0.002329922913
8760	0.002329594009
8761	0.002329311338
8762	0.002329041049
8763	0.002328791241
8764	0.002328521188
8765	0.002328147853
8766	0.002327866813
8767	0.002327606781
8768	0.002327398975
8769	0.002327115343
8770	0.002326863651
8771	0.00232663783
8772	0.002326245689
8773	0.00232593378
8774	0.002325690113
8775	0.002325382767
8776	0.002325138777
8777	0.002324826162
8778	0.002324549959
8779	0.002324296022
8780	0.002323942092
8781	0.002323593899
8782	0.002323368871
8783	0.002323043335
8784	0.002322765569
8785	0.002322532986
8786	0.002322242298
8787	0.002321960288
8788	0.002321699847
8789	0.002321352011
8790	0.002321045584
8791	0.002320742793
8792	0.002320457494
8793	0.002320100803
8794	0.002319880941
8795	0.002319624273
8796	0.00231926293
8797	0.002319067617
8798	0.002318722878
8799	0.002318486191
8800	0.002318246247
8801	0.00231799509
8802	0.00231771853
8803	0.002317450272
8804	0.002317168975
8805	0.00231692938
8806	0.002316631399
8807	0.002316372101
8808	0.002316084172
8809	0.002315865202
8810	0.002315653555
8811	0.002315279453
8812	0.002314895244
8813	0.002314501363
8814	0.002314145226
8815	0.002313823128
8816	0.002313573577
8817	0.002313370116
8818	0.00231310778
8819	0.002312819443
8820	0.002312577709
8821	0.002312305866
8822	0.002312038275
8823	0.002311614189
8824	0.00231133147
8825	0.002311051709
8826	0.002310726146
8827	0.002310431905
8828	0.002309949712
8829	0.002309725752
8830	0.002309490602
8831	0.002309211256
8832	0.002309024784
8833	0.002308762993
8834	0.002308504485
8835	0.002308287916
8836	0.002307996275
8837	0.002307739243
8838	0.002307470529
8839	0.002307199922
8840	0.002306939246
8841	0.00230655578
8842	0.002306356887
8843	0.002306156887
8844	0.002305940016
8845	0.002305740569
8846	0.002305452997
8847	0.002305033645
8848	0.002304702999
8849	0.002304489421
8850	0.002304097064
8851	0.002303858774
8852	0.002303592978
8853	0.002303337934
8854	0.002302994063
8855	0.002302757084
8856	0.002302529873
8857	0.002302257175
8858	0.002301971602
8859	0.002301666242
8860	0.002301382499
8861	0.002301032152
8862	0.002300713229
8863	0.002300469586
8864	0.002300147199
8865	0.002299813148
8866	0.002299455212
8867	0.002299225155
8868	0.002298972138
8869	0.002298762852
8870	0.002298556939
8871	0.002298365208
8872	0.002298102774
8873	0.002297829283
8874	0.002297529786
8875	0.002297301903
8876	0.002296950592
8877	0.002296695501
8878	0.002296439973
8879	0.002296152186
8880	0.002295845212
8881	0.002295515932
8882	0.002295206581
8883	0.002295000227
8884	0.002294754084
8885	0.002294488769
8886	0.002294220491
8887	0.002293750886
8888	0.002293507928
8889	0.002293288308
8890	0.002292953536
8891	0.002292659923
8892	0.002292447975
8893	0.002292191333
8894	0.002291956824
8895	0.002291707226
8896	0.002291518497
8897	0.002291299192
8898	0.002291033176
8899	0.00229078546
8900	0.002290553328
8901	0.002290368669
8902	0.002290096907
8903	0.002289888976
8904	0.002289699346
8905	0.002289282152
8906	0.002288985041
8907	0.00228876968
8908	0.002288525943
8909	0.002288150901
8910	0.002287879633
8911	0.002287638516
8912	0.002287448581
8913	0.002287206335
8914	0.002286994772
8915	0.002286764901
8916	0.002286557551
8917	0.002286312598
8918	0.002286027423
8919	0.002285816844
8920	0.002285496128
8921	0.002285136377
8922	0.002284967995
8923	0.002284670926
8924	0.002284410369
8925	0.002284169459
8926	0.002283754782
8927	0.002283534742
8928	0.002283278782
8929	0.00228302399
8930	0.002282781605
8931	0.002282555787
8932	0.002282274876
8933	0.002281873987
8934	0.002281578999
8935	0.002281403364
8936	0.002281171855
8937	0.002280793501
8938	0.00228045791
8939	0.002280105572
8940	0.002279814232
8941	0.002279525731
8942	0.002279250255
8943	0.002278847171
8944	0.002278573962
8945	0.002278391684
8946	0.00227818296
8947	0.002277894075
8948	0.002277698236
8949	0.002277478245
8950	0.002277144572
8951	0.002276929028
8952	0.002276728139
8953	0.002276445542
8954	0.002276161787
8955	0.002275917931
8956	0.002275528818
8957	0.002275337545
8958	0.002275111344
8959	0.002274756434
8960	0.002274306763
8961	0.0022740968
8962	0.002273740319
8963	0.002273481585
8964	0.002273222152
8965	0.002273017436
8966	0.002272758186
8967	0.002272295381
8968	0.002272021756
8969	0.002271670503
8970	0.002271380484
8971	0.002271143786
8972	0.002270724078
8973	0.002270514192
8974	0.00227022146
8975	0.00226988056
8976	0.002269615739
8977	0.002269364754
8978	0.002269120638
8979	0.002268848683
8980	0.002268623051
8981	0.002268298447
8982	0.002268040543
8983	0.002267781466
8984	0.002267558231
8985	0.002267355177
8986	0.002267019018
8987	0.002266820243
8988	0.002266555912
8989	0.002266175926
8990	0.002265907116
8991	0.002265619596
8992	0.002265370467
8993	0.002265138499
8994	0.002264937781
8995	0.002264716349
8996	0.002264542615
8997	0.00226411252
8998	0.002263869101
8999	0.002263645933
9000	0.002263375874
9001	0.002263056943
9002	0.002262864765
9003	0.002262614683
9004	0.002262413254
9005	0.002262108547
9006	0.002261839772
9007	0.002261627258
9008	0.002261386571
9009	0.002261130767
9010	0.002260800768
9011	0.002260578105
9012	0.002260317648
9013	0.002260099293
9014	0.002259829204
9015	0.002259643459
9016	0.002259389783
9017	0.002259078137
9018	0.002258872811
9019	0.002258617318
9020	0.002258402638
9021	0.002258209383
9022	0.002257940993
9023	0.00225764871
9024	0.002257422943
9025	0.002257178711
9026	0.002256834416
9027	0.002256484786
9028	0.002256267802
9029	0.002255951013
9030	0.002255593419
9031	0.002255269136
9032	0.002255042724
9033	0.002254838998
9034	0.002254647409
9035	0.002254322038
9036	0.002253998975
9037	0.002253752474
9038	0.002253470171
9039	0.002253099323
9040	0.002252886235
9041	0.002252685888
9042	0.002252367077
9043	0.002252060413
9044	0.002251840434
9045	0.002251575117
9046	0.002251341134
9047	0.002251105637
9048	0.002250892384
9049	0.002250605616
9050	0.002250278888
9051	0.002250091775
9052	0.002249808153
9053	0.002249592859
9054	0.002249307206
9055	0.002249048812
9056	0.002248761575
9057	0.002248509325
9058	0.002248172879
9059	0.002247848492
9060	0.002247479824
9061	0.002247249191
9062	0.002246937866
9063	0.002246644516
9064	0.002246382015
9065	0.002246165114
9066	0.002245901595
9067	0.002245611607
9068	0.002245299754
9069	0.002245039288
9070	0.002244824497
9071	0.002244578687
9072	0.00224431738
9073	0.002244064453
9074	0.002243846172
9075	0.002243633022
9076	0.002243402896
9077	0.002243188354
9078	0.002242917692
9079	0.002242630672
9080	0.00224233353
9081	0.002242118686
9082	0.002241888718
9083	0.002241634376
9084	0.002241373907
9085	0.002241145233
9086	0.002240815771
9087	0.002240554063
9088	0.002240258696
9089	0.002240035107
9090	0.002239722862
9091	0.002239411067
9092	0.002239078655
9093	0.002238852599
9094	0.002238587576
9095	0.002238324281
9096	0.002237983734
9097	0.002237764604
9098	0.002237514458
9099	0.002237169174
9100	0.002236858752
9101	0.002236632515
9102	0.002236395215
9103	0.002236147551
9104	0.002235905693
9105	0.002235542611
9106	0.002235300777
9107	0.002235016008
9108	0.002234826777
9109	0.002234610914
9110	0.002234448053
9111	0.00223424176
9112	0.002233976346
9113	0.002233652458
9114	0.002233450173
9115	0.002233221761
9116	0.002232979607
9117	0.002232615143
9118	0.002232364301
9119	0.002232120761
9120	0.002231896842
9121	0.002231572911
9122	0.002231358206
9123	0.00223116659
9124	0.00223090429
9125	0.00223071754
9126	0.002230484507
9127	0.002230224248
9128	0.002230012271
9129	0.002229740771
9130	0.002229482994
9131	0.002229312692
9132	0.002229092365
9133	0.002228911363
9134	0.002228647046
9135	0.002228459558
9136	0.002228165191
9137	0.002227896742
9138	0.002227606227
9139	0.002227294008
9140	0.002226935346
9141	0.002226661716
9142	0.00222646663
9143	0.002226240821
9144	0.002225980099
9145	0.002225702696
9146	0.002225480054
9147	0.002225245911
9148	0.002224928267
9149	0.002224687215
9150	0.002224446838
9151	0.002224165099
9152	0.002223959564
9153	0.002223668902
9154	0.002223446731
9155	0.002223181715
9156	0.002222862106
9157	0.002222633999
9158	0.002222429421
9159	0.002222236054
9160	0.002221998077
9161	0.002221747639
9162	0.002221485479
9163	0.002221194403
9164	0.00222094937
9165	0.002220702286
9166	0.002220508761
9167	0.002220265433
9168	0.002220082603
9169	0.002219742094
9170	0.002219518309
9171	0.002219263183
9172	0.002219021396
9173	0.002218818157
9174	0.002218565232
9175	0.002218325282
9176	0.002218080416
9177	0.002217864879
9178	0.002217634346
9179	0.002217334208
9180	0.002217003071
9181	0.002216749192
9182	0.002216477551
9183	0.002216212452
9184	0.002215974817
9185	0.002215636614
9186	0.00221543288
9187	0.002215180639
9188	0.002214898102
9189	0.00221465805
9190	0.002214383788
9191	0.002214163261
9192	0.002213906546
9193	0.00221359145
9194	0.002213398676
9195	0.002212983932
9196	0.002212751986
9197	0.002212502307
9198	0.002212197978
9199	0.00221192385
9200	0.002211742201
9201	0.002211469137
9202	0.002211173739
9203	0.002210958073
9204	0.00221070975
9205	0.002210491514
9206	0.002210258544
9207	0.002209796382
9208	0.002209448031
9209	0.002209133462
9210	0.002208906502
9211	0.002208680461
9212	0.002208452934
9213	0.002208243639
9214	0.002208008944
9215	0.002207746571
9216	0.002207418675
9217	0.002207216242
9218	0.002206862033
9219	0.002206572363
9220	0.002206352451
9221	0.002206001765
9222	0.002205666112
9223	0.002205409411
9224	0.002205085344
9225	0.002204879011
9226	0.002204624818
9227	0.002204445115
9228	0.002204204511
9229	0.002203936685
9230	0.002203682891
9231	0.002203506528
9232	0.002203204588
9233	0.002203006318
9234	0.002202782639
9235	0.002202539396
9236	0.002202302292
9237	0.002202082416
9238	0.002201845944
9239	0.002201592389
9240	0.002201202418
9241	0.002201005674
9242	0.002200770724
9243	0.002200457276
9244	0.002200260703
9245	0.002200009077
9246	0.002199764962
9247	0.00219953433
9248	0.002199276044
9249	0.002199047573
9250	0.002198727048
9251	0.002198447177
9252	0.002198278812
9253	0.002197942812
9254	0.002197712201
9255	0.002197495086
9256	0.002197211519
9257	0.00219690009
9258	0.002196674276
9259	0.002196433774
9260	0.00219612093
9261	0.002195953063
9262	0.002195772148
9263	0.002195485671
9264	0.002195196108
9265	0.002194875638
9266	0.002194597794
9267	0.002194287293
9268	0.002194077181
9269	0.002193809235
9270	0.002193455049
9271	0.002193219225
9272	0.002192900495
9273	0.002192689651
9274	0.002192416815
9275	0.002192153238
9276	0.002191990663
9277	0.002191692297
9278	0.002191475256
9279	0.002191154872
9280	0.002190984359
9281	0.00219071786
9282	0.002190469656
9283	0.002190270598
9284	0.002190084168
9285	0.002189792339
9286	0.002189544485
9287	0.002189262977
9288	0.002189055892
9289	0.002188774067
9290	0.002188542127
9291	0.002188311203
9292	0.002188144465
9293	0.00218790803
9294	0.002187664489
9295	0.002187370639
9296	0.002187043088
9297	0.002186825044
9298	0.0021866072
9299	0.002186378842
9300	0.002186072273
9301	0.002185869072
9302	0.002185517616
9303	0.002185241094
9304	0.002185052783
9305	0.002184791222
9306	0.002184550319
9307	0.002184291577
9308	0.002184114399
9309	0.002183869549
9310	0.002183654466
9311	0.002183440655
9312	0.002183201496
9313	0.002183015509
9314	0.002182718066
9315	0.002182473752
9316	0.002182237499
9317	0.002181996923
9318	0.002181805814
9319	0.002181567942
9320	0.002181311607
9321	0.002181036637
9322	0.002180837028
9323	0.002180472406
9324	0.002180152368
9325	0.00217991297
9326	0.002179682325
9327	0.002179433694
9328	0.002179242179
9329	0.002178990457
9330	0.002178777971
9331	0.002178529581
9332	0.00217824619
9333	0.00217807877
9334	0.002177846834
9335	0.002177586152
9336	0.002177160351
9337	0.002176902667
9338	0.002176670972
9339	0.002176480052
9340	0.002176210073
9341	0.002175947592
9342	0.002175740804
9343	0.002175485075
9344	0.002175294786
9345	0.00217506466
9346	0.002174865845
9347	0.002174643109
9348	0.002174384873
9349	0.002174162429
9350	0.002173862387
9351	0.002173508773
9352	0.00217331779
9353	0.002173084938
9354	0.002172826426
9355	0.002172663137
9356	0.002172441645
9357	0.002172193161
9358	0.002171986243
9359	0.002171786882
9360	0.002171565279
9361	0.002171333224
9362	0.002171082181
9363	0.002170807705
9364	0.002170594399
9365	0.002170352549
9366	0.002170086788
9367	0.002169872685
9368	0.002169595842
9369	0.002169323261
9370	0.00216910101
9371	0.002168904872
9372	0.002168657104
9373	0.002168412065
9374	0.002168214836
9375	0.002167984325
9376	0.002167703537
9377	0.002167461646
9378	0.002167303507
9379	0.002167152272
9380	0.002166945908
9381	0.002166726364
9382	0.002166518187
9383	0.002166317443
9384	0.002166137282
9385	0.002165887621
9386	0.002165615561
9387	0.002165292998
9388	0.002165113432
9389	0.002164911827
9390	0.002164592013
9391	0.00216432274
9392	0.002164147114
9393	0.002163928756
9394	0.002163693017
9395	0.002163389549
9396	0.00216314473
9397	0.002162899527
9398	0.002162686954
9399	0.002162434355
9400	0.002162193968
9401	0.002161999979
9402	0.002161815542
9403	0.00216161405
9404	0.002161412364
9405	0.002161112268
9406	0.002160938434
9407	0.002160701279
9408	0.002160387405
9409	0.002160156307
9410	0.00215992923
9411	0.002159647567
9412	0.002159406424
9413	0.002159080925
9414	0.002158881068
9415	0.002158640203
9416	0.002158421361
9417	0.002158161379
9418	0.002157896114
9419	0.00215765271
9420	0.002157347451
9421	0.00215717695
9422	0.002156924423
9423	0.002156667855
9424	0.002156451125
9425	0.00215619047
9426	0.002155868021
9427	0.002155696076
9428	0.002155546372
9429	0.00215520709
9430	0.002154995895
9431	0.002154771399
9432	0.002154478325
9433	0.002154217613
9434	0.002154003246
9435	0.002153752967
9436	0.002153294165
9437	0.002152987237
9438	0.002152703223
9439	0.002152514123
9440	0.002152311967
9441	0.00215209464
9442	0.002151794534
9443	0.002151433237
9444	0.002151183247
9445	0.00215095773
9446	0.002150701519
9447	0.002150463883
9448	0.00215028771
9449	0.002150065109
9450	0.002149779191
9451	0.002149494671
9452	0.00214931581
9453	0.002149130015
9454	0.002148788183
9455	0.00214836301
9456	0.002148069762
9457	0.002147787745
9458	0.002147590337
9459	0.002147396224
9460	0.002147158329
9461	0.002146949221
9462	0.002146682233
9463	0.002146358232
9464	0.002146147737
9465	0.002145932166
9466	0.002145723315
9467	0.002145488581
9468	0.002145233816
9469	0.002144994099
9470	0.002144754505
9471	0.002144525407
9472	0.002144218841
9473	0.002144015521
9474	0.002143837271
9475	0.002143615287
9476	0.002143391925
9477	0.002143063738
9478	0.002142798216
9479	0.002142572009
9480	0.002142346771
9481	0.002142091358
9482	0.002141878805
9483	0.002141606745
9484	0.002141357511
9485	0.00214115615
9486	0.002140915943
9487	0.002140551979
9488	0.002140336184
9489	0.002140002635
9490	0.002139639204
9491	0.002139370345
9492	0.002139161491
9493	0.002138834356
9494	0.002138624606
9495	0.002138458134
9496	0.002138042525
9497	0.002137871461
9498	0.002137654087
9499	0.002137433056
9500	0.002137224483
9501	0.002136960496
9502	0.002136734199
9503	0.002136493479
9504	0.002136256965
9505	0.002136073249
9506	0.002135851045
9507	0.002135546036
9508	0.002135303873
9509	0.002135066046
9510	0.00213479177
9511	0.00213455602
9512	0.002134368695
9513	0.00213408156
9514	0.002133912638
9515	0.002133664297
9516	0.002133408548
9517	0.002133095302
9518	0.002132898786
9519	0.002132674328
9520	0.002132360807
9521	0.002132188245
9522	0.002131993032
9523	0.002131700969
9524	0.002131341385
9525	0.002131112194
9526	0.002130886244
9527	0.002130694745
9528	0.002130372632
9529	0.002130121139
9530	0.002129893662
9531	0.002129650709
9532	0.002129424181
9533	0.002129239126
9534	0.002129014457
9535	0.002128760847
9536	0.002128442037
9537	0.00212823325
9538	0.002127902316
9539	0.002127619827
9540	0.002127422601
9541	0.002127147913
9542	0.002126862519
9543	0.002126605332
9544	0.002126333119
9545	0.002126003161
9546	0.002125724966
9547	0.002125417006
9548	0.002125245543
9549	0.002125042909
9550	0.002124838162
9551	0.002124640718
9552	0.00212436337
9553	0.002124110845
9554	0.00212389564
9555	0.002123668124
9556	0.002123440895
9557	0.002123231697
9558	0.002123053231
9559	0.002122825667
9560	0.00212257099
9561	0.002122386509
9562	0.002122189601
9563	0.002121963049
9564	0.002121755234
9565	0.002121519572
9566	0.002121292123
9567	0.002121075087
9568	0.002120814304
9569	0.002120644632
9570	0.002120432677
9571	0.002120202224
9572	0.002119969966
9573	0.002119668115
9574	0.002119489835
9575	0.002119275156
9576	0.002119079328
9577	0.002118815766
9578	0.002118517955
9579	0.002118276804
9580	0.002117952062
9581	0.002117657015
9582	0.002117423797
9583	0.002117146434
9584	0.002116848517
9585	0.00211655507
9586	0.002116365485
9587	0.002116195661
9588	0.002115952258
9589	0.002115798571
9590	0.002115597658
9591	0.002115363562
9592	0.002115150126
9593	0.002114996962
9594	0.002114785763
9595	0.002114613618
9596	0.002114390225
9597	0.002114173679
9598	0.002113964773
9599	0.002113800027
9600	0.002113613981
9601	0.00211329207
9602	0.002113078436
9603	0.002112857359
9604	0.002112581549
9605	0.002112393905
9606	0.00211222471
9607	0.002111970369
9608	0.002111745281
9609	0.002111424267
9610	0.002111230095
9611	0.002111025911
9612	0.002110853136
9613	0.002110635287
9614	0.002110439071
9615	0.002110209214
9616	0.002109900391
9617	0.002109656062
9618	0.002109397966
9619	0.002109144313
9620	0.002108925898
9621	0.002108713508
9622	0.002108409656
9623	0.00210798856
9624	0.002107685211
9625	0.002107404951
9626	0.002107091887
9627	0.002106869587
9628	0.002106627738
9629	0.002106440259
9630	0.002106083762
9631	0.002105864996
9632	0.00210567299
9633	0.002105479988
9634	0.002105157199
9635	0.002105004445
9636	0.002104791959
9637	0.002104579238
9638	0.002104313315
9639	0.002104035401
9640	0.002103800465
9641	0.002103617191
9642	0.002103393621
9643	0.002103111494
9644	0.002102938756
9645	0.002102651762
9646	0.00210230396
9647	0.002102032235
9648	0.0021018255
9649	0.002101596846
9650	0.002101367045
9651	0.002101149704
9652	0.00210091917
9653	0.002100524917
9654	0.002100255735
9655	0.002100032626
9656	0.00209989025
9657	0.002099682622
9658	0.002099406858
9659	0.002099180513
9660	0.002098950088
9661	0.002098751977
9662	0.002098586796
9663	0.002098383571
9664	0.002098030103
9665	0.002097816772
9666	0.002097426852
9667	0.002097212547
9668	0.002096938646
9669	0.002096776658
9670	0.002096561533
9671	0.002096305287
9672	0.002095901908
9673	0.002095677415
9674	0.002095431547
9675	0.002095258423
9676	0.002095010655
9677	0.002094799513
9678	0.002094643228
9679	0.002094399006
9680	0.002094107434
9681	0.002093758579
9682	0.002093559728
9683	0.002093369796
9684	0.002093178828
9685	0.00209300065
9686	0.002092797246
9687	0.002092547934
9688	0.002092325695
9689	0.002092158047
9690	0.00209197027
9691	0.002091783983
9692	0.002091537954
9693	0.002091319696
9694	0.002091088176
9695	0.002090894413
9696	0.002090588718
9697	0.002090418172
9698	0.002090177665
9699	0.002089938946
9700	0.002089624343
9701	0.002089342724
9702	0.002089182179
9703	0.002088918147
9704	0.00208865823
9705	0.002088400641
9706	0.002087969536
9707	0.002087762035
9708	0.002087570099
9709	0.002087377886
9710	0.002087159807
9711	0.00208698138
9712	0.002086740186
9713	0.002086570605
9714	0.002086362771
9715	0.00208614382
9716	0.002085913019
9717	0.002085673323
9718	0.002085391014
9719	0.002085152551
9720	0.002084924474
9721	0.002084783803
9722	0.00208454801
9723	0.002084376455
9724	0.002084174093
9725	0.002083929251
9726	0.002083748635
9727	0.002083556962
9728	0.002083276843
9729	0.002083086196
9730	0.002082785459
9731	0.002082546609
9732	0.002082353792
9733	0.002082180463
9734	0.00208184779
9735	0.002081669035
9736	0.002081436731
9737	0.002081245496
9738	0.002081084842
9739	0.00208092704
9740	0.002080705293
9741	0.002080454377
9742	0.002080208675
9743	0.002080008455
9744	0.002079793789
9745	0.002079504094
9746	0.002079278029
9747	0.00207911019
9748	0.002078930922
9749	0.002078586635
9750	0.002078378698
9751	0.002078200284
9752	0.002077952612
9753	0.002077781228
9754	0.002077567537
9755	0.002077416035
9756	0.002077237455
9757	0.002077041976
9758	0.002076886202
9759	0.002076638273
9760	0.002076461829
9761	0.002076245828
9762	0.002076037589
9763	0.002075791861
9764	0.002075570831
9765	0.002075370497
9766	0.002075171165
9767	0.002074961556
9768	0.002074555814
9769	0.002074348511
9770	0.002074111501
9771	0.002073904283
9772	0.00207368968
9773	0.002073420976
9774	0.002073071558
9775	0.002072868574
9776	0.002072527599
9777	0.002072305899
9778	0.002072056586
9779	0.002071878789
9780	0.002071628557
9781	0.0020714056
9782	0.002071231861
9783	0.00207104012
9784	0.002070795972
9785	0.002070587315
9786	0.002070386222
9787	0.002070188627
9788	0.002069998438
9789	0.00206971318
9790	0.002069519379
9791	0.002069198087
9792	0.002068953667
9793	0.002068718518
9794	0.002068493316
9795	0.002068279638
9796	0.002068081362
9797	0.002067855681
9798	0.002067620283
9799	0.002067399493
9800	0.002067166621
9801	0.002066939141
9802	0.002066624738
9803	0.002066313611
9804	0.00206613019
9805	0.002065849425
9806	0.0020656571
9807	0.002065475275
9808	0.002065284206
9809	0.002065097566
9810	0.002064886036
9811	0.002064693232
9812	0.002064472721
9813	0.002064245127
9814	0.002064077698
9815	0.002063849975
9816	0.002063550284
9817	0.002063329663
9818	0.002063162322
9819	0.002062876431
9820	0.002062594651
9821	0.00206228155
9822	0.002062038718
9823	0.002061831643
9824	0.002061608298
9825	0.002061436528
9826	0.002061228345
9827	0.002061039148
9828	0.002060805069
9829	0.002060550562
9830	0.002060278337
9831	0.002060062655
9832	0.002059495897
9833	0.002059253554
9834	0.002058981581
9835	0.002058770025
9836	0.002058503528
9837	0.002058212782
9838	0.002057949089
9839	0.002057778762
9840	0.00205747074
9841	0.00205727199
9842	0.002057013051
9843	0.002056797964
9844	0.002056588127
9845	0.002056357708
9846	0.002056139607
9847	0.002055947945
9848	0.002055729
9849	0.002055460877
9850	0.002055250632
9851	0.002055042481
9852	0.002054810315
9853	0.002054622195
9854	0.002054411084
9855	0.002054088162
9856	0.002053831399
9857	0.002053660252
9858	0.002053490412
9859	0.002053297526
9860	0.002053137339
9861	0.002052882102
9862	0.002052689099
9863	0.002052467287
9864	0.002052297697
9865	0.0020521372
9866	0.002051945032
9867	0.002051765205
9868	0.002051542446
9869	0.002051325976
9870	0.002051147787
9871	0.002050949381
9872	0.00205076676
9873	0.002050506767
9874	0.002050275397
9875	0.002049947975
9876	0.002049759395
9877	0.002049615415
9878	0.002049419912
9879	0.002049181545
9880	0.002048980826
9881	0.002048734914
9882	0.002048524656
9883	0.002048300229
9884	0.002048115658
9885	0.002047903215
9886	0.002047704494
9887	0.002047494986
9888	0.002047304508
9889	0.002047068285
9890	0.002046868029
9891	0.002046706839
9892	0.00204645373
9893	0.002046265058
9894	0.002046039913
9895	0.002045826712
9896	0.002045597273
9897	0.002045407058
9898	0.002045191084
9899	0.002044956211
9900	0.002044650669
9901	0.002044447986
9902	0.002044161004
9903	0.002043912909
9904	0.00204369689
9905	0.002043439328
9906	0.002043260083
9907	0.002043002194
9908	0.002042813634
9909	0.002042621517
9910	0.002042228456
9911	0.002042023209
9912	0.00204185282
9913	0.002041672665
9914	0.002041493715
9915	0.002041225268
9916	0.002040833162
9917	0.002040557072
9918	0.002040380962
9919	0.002040181548
9920	0.002040004442
9921	0.002039779372
9922	0.002039544267
9923	0.002039339763
9924	0.002039125756
9925	0.002038905171
9926	0.002038729185
9927	0.002038497027
9928	0.002038280604
9929	0.002038148338
9930	0.002037892009
9931	0.002037640634
9932	0.002037401412
9933	0.002037166142
9934	0.002037013894
9935	0.002036825386
9936	0.002036659244
9937	0.00203642066
9938	0.00203619845
9939	0.002036021007
9940	0.002035775964
9941	0.00203558317
9942	0.002035364132
9943	0.002035124251
9944	0.002034949179
9945	0.002034757831
9946	0.002034528689
9947	0.002034358245
9948	0.002034112178
9949	0.002033904537
9950	0.002033730018
9951	0.002033427481
9952	0.002033270771
9953	0.00203307981
9954	0.002032864597
9955	0.002032689422
9956	0.002032450311
9957	0.002032239621
9958	0.002032050697
9959	0.00203190562
9960	0.002031697089
9961	0.002031456656
9962	0.002031271756
9963	0.002031103012
9964	0.00203089086
9965	0.002030717336
9966	0.002030503765
9967	0.002030290463
9968	0.002030042722
9969	0.002029849216
9970	0.002029639069
9971	0.002029375202
9972	0.002029201729
9973	0.002028902842
9974	0.002028670991
9975	0.002028358769
9976	0.002028139531
9977	0.002027917397
9978	0.002027716505
9979	0.002027535246
9980	0.002027268175
9981	0.002027129816
9982	0.002026882472
9983	0.002026659212
9984	0.002026469107
9985	0.002026211378
9986	0.002026018914
9987	0.002025816413
9988	0.002025671912
9989	0.002025494244
9990	0.002025333881
9991	0.002025180362
9992	0.002024940091
9993	0.002024780523
9994	0.002024579113
9995	0.002024363693
9996	0.002024089706
9997	0.002023833495
9998	0.002023629465
9999	0.002023426434
10000	0.002023175744
10001	0.002022991642
10002	0.002022827277
10003	0.002022622409
10004	0.00202239218
