iter	Passed	Remaining
898	574	31379
899	575	31388
900	575	31383
901	576	31378
902	576	31370
903	577	31368
904	578	31365
905	578	31360
906	579	31358
907	579	31351
908	580	31346
909	581	31345
910	581	31344
911	582	31341
912	582	31340
913	583	31333
914	584	31328
915	584	31321
916	585	31317
917	585	31314
918	586	31313
919	586	31313
920	587	31310
921	588	31309
922	588	31313
923	589	31312
924	590	31315
925	590	31319
926	591	31316
927	592	31312
928	592	31308
929	593	31308
930	593	31303
931	594	31303
932	595	31302
933	595	31306
934	596	31319
935	597	31314
936	597	31309
937	598	31303
938	599	31311
939	599	31305
940	600	31298
941	600	31293
942	601	31291
943	602	31287
944	602	31289
945	603	31285
946	603	31284
947	604	31277
948	605	31277
949	605	31275
950	606	31278
951	607	31279
952	607	31275
953	608	31274
954	608	31273
955	609	31282
956	610	31280
957	610	31276
958	611	31279
959	612	31280
960	612	31278
961	613	31279
962	614	31279
963	614	31275
964	615	31269
965	616	31269
966	616	31272
967	617	31275
968	617	31270
969	618	31272
970	619	31265
971	619	31265
972	620	31260
973	620	31253
974	621	31251
975	622	31249
976	622	31249
977	623	31249
978	624	31252
979	624	31253
980	625	31252
981	626	31254
982	626	31256
983	627	31256
984	628	31257
985	628	31250
986	629	31244
987	629	31237
988	630	31230
989	630	31233
990	631	31238
991	632	31237
992	632	31235
993	633	31233
994	634	31237
995	634	31237
996	635	31236
997	636	31236
998	636	31232
999	637	31227
1000	637	31226
1001	638	31224
1002	639	31226
1003	639	31229
1004	640	31224
1005	641	31219
1006	641	31224
1007	642	31222
1008	642	31218
1009	643	31215
1010	644	31211
1011	644	31213
1012	645	31211
1013	646	31211
1014	646	31208
1015	647	31210
1016	647	31204
1017	648	31203
1018	649	31200
1019	649	31197
1020	650	31193
1021	650	31186
1022	651	31186
1023	652	31184
1024	652	31190
1025	653	31189
1026	653	31185
1027	654	31183
1028	655	31181
1029	655	31178
1030	656	31177
1031	657	31175
1032	657	31171
1033	658	31166
1034	658	31169
1035	659	31168
1036	660	31176
1037	660	31176
1038	661	31173
1039	662	31169
1040	662	31166
1041	663	31166
1042	663	31164
1043	664	31158
1044	665	31153
1045	665	31153
1046	666	31149
1047	666	31145
1048	667	31144
1049	667	31138
1050	668	31133
1051	669	31129
1052	669	31127
1053	670	31121
1054	670	31120
1055	671	31118
1056	671	31112
1057	672	31109
1058	673	31110
1059	673	31113
1060	674	31111
1061	675	31106
1062	675	31102
1063	676	31102
1064	676	31102
1065	677	31095
1066	677	31088
1067	678	31090
1068	679	31083
1069	679	31083
1070	680	31084
1071	681	31082
1072	681	31080
1073	682	31074
1074	682	31070
1075	683	31066
1076	683	31068
1077	684	31066
1078	685	31068
1079	685	31071
1080	686	31068
1081	687	31065
1082	687	31066
1083	688	31070
1084	689	31069
1085	689	31064
1086	690	31064
1087	690	31064
1088	691	31063
1089	692	31065
1090	692	31065
1091	693	31062
1092	694	31063
1093	694	31061
1094	695	31056
1095	695	31050
1096	696	31048
1097	697	31045
1098	697	31042
1099	698	31038
1100	698	31038
1101	699	31037
1102	700	31039
1103	700	31035
1104	701	31032
1105	701	31032
1106	702	31027
1107	702	31019
1108	703	31015
1109	704	31010
1110	704	31011
1111	705	31008
1112	705	31005
1113	706	31001
1114	707	30998
1115	707	30995
1116	708	30994
1117	708	30991
1118	709	30992
1119	710	30987
1120	710	30985
1121	711	30977
1122	711	30974
1123	712	30973
1124	712	30970
1125	713	30966
1126	713	30961
1127	714	30956
1128	715	30954
1129	715	30953
1130	716	30950
1131	716	30947
1132	717	30941
1133	718	30941
1134	718	30945
1135	719	30946
1136	720	30945
1137	720	30945
1138	721	30941
1139	721	30935
1140	722	30936
1141	723	30936
1142	723	30934
1143	724	30932
1144	724	30928
1145	725	30924
1146	726	30923
1147	726	30919
1148	727	30912
1149	727	30907
1150	728	30902
1151	728	30897
1152	729	30902
1153	729	30896
1154	730	30890
1155	730	30886
1156	731	30881
1157	732	30877
1158	732	30877
1159	733	30870
1160	733	30867
1161	734	30863
1162	734	30858
1163	735	30853
1164	736	30852
1165	736	30848
1166	737	30844
1167	737	30842
1168	738	30837
1169	738	30834
1170	739	30829
1171	739	30824
1172	740	30818
1173	741	30817
1174	741	30812
1175	742	30809
1176	742	30807
1177	743	30811
1178	744	30812
1179	745	30829
1180	745	30826
1181	746	30824
1182	746	30823
1183	747	30819
1184	748	30814
1185	748	30809
1186	749	30803
1187	749	30798
1188	750	30794
1189	750	30788
1190	751	30782
1191	751	30780
1192	752	30774
1193	752	30769
1194	753	30768
1195	753	30764
1196	754	30758
1197	755	30756
1198	755	30753
1199	756	30748
1200	756	30743
1201	757	30746
1202	757	30741
1203	758	30737
1204	759	30735
1205	759	30730
1206	760	30733
1207	760	30733
1208	761	30733
1209	762	30729
1210	762	30724
1211	763	30723
1212	763	30725
1213	764	30722
1214	765	30720
1215	765	30717
1216	766	30713
1217	766	30711
1218	767	30710
1219	768	30713
1220	768	30714
1221	769	30711
1222	770	30710
1223	770	30707
1224	771	30704
1225	771	30700
1226	772	30695
1227	772	30693
1228	773	30690
1229	773	30686
1230	774	30685
1231	775	30682
1232	775	30678
1233	776	30674
1234	776	30672
1235	777	30679
1236	778	30675
1237	778	30672
1238	779	30669
1239	779	30667
1240	780	30664
1241	781	30663
1242	781	30658
1243	782	30656
1244	782	30651
1245	783	30645
1246	783	30645
1247	784	30639
1248	784	30638
1249	785	30635
1250	786	30630
1251	786	30624
1252	787	30622
1253	787	30617
1254	788	30615
1255	788	30613
1256	789	30610
1257	790	30609
1258	790	30605
1259	791	30603
1260	791	30603
1261	792	30602
1262	793	30603
1263	793	30600
1264	794	30599
1265	794	30595
1266	795	30595
1267	796	30594
1268	796	30595
1269	797	30597
1270	798	30597
1271	798	30596
1272	799	30592
1273	799	30590
1274	800	30587
1275	800	30585
1276	801	30581
1277	802	30578
1278	802	30575
1279	803	30574
1280	804	30580
1281	804	30579
1282	805	30580
1283	806	30584
1284	806	30584
1285	807	30584
1286	807	30582
1287	808	30578
1288	809	30579
1289	810	30585
1290	810	30584
1291	811	30580
1292	811	30577
1293	812	30573
1294	812	30574
1295	813	30569
1296	814	30569
1297	814	30564
1298	815	30564
1299	815	30561
1300	816	30563
1301	817	30564
1302	817	30562
1303	818	30561
1304	819	30560
1305	819	30560
1306	820	30557
1307	820	30554
1308	821	30551
1309	821	30546
1310	822	30543
1311	823	30541
1312	823	30541
1313	824	30543
1314	825	30544
1315	825	30539
1316	826	30539
1317	826	30538
1318	827	30539
1319	828	30537
1320	828	30537
1321	829	30533
1322	829	30533
1323	830	30539
1324	831	30536
1325	831	30536
1326	832	30535
1327	833	30531
1328	833	30530
1329	834	30529
1330	834	30527
1331	835	30525
1332	836	30521
1333	836	30517
1334	837	30513
1335	837	30511
1336	838	30508
1337	838	30503
1338	839	30500
1339	839	30497
1340	840	30492
1341	841	30493
1342	841	30494
1343	842	30489
1344	842	30486
1345	843	30481
1346	843	30479
1347	844	30478
1348	845	30476
1349	845	30475
1350	846	30473
1351	846	30474
1352	847	30483
1353	848	30483
1354	849	30483
1355	849	30479
1356	850	30478
1357	850	30477
1358	851	30481
1359	852	30481
1360	852	30479
1361	853	30475
1362	853	30471
1363	854	30473
1364	855	30474
1365	855	30475
1366	856	30473
1367	857	30470
1368	857	30467
1369	858	30464
1370	858	30462
1371	859	30461
1372	859	30456
1373	860	30453
1374	861	30451
1375	861	30446
1376	862	30445
1377	862	30443
1378	863	30438
1379	863	30437
1380	864	30438
1381	865	30433
1382	865	30435
1383	866	30434
1384	867	30433
1385	867	30430
1386	868	30434
1387	868	30431
1388	869	30429
1389	870	30426
1390	870	30422
1391	871	30420
1392	871	30418
1393	872	30421
1394	873	30426
1395	874	30429
1396	874	30426
1397	875	30426
1398	875	30424
1399	876	30424
1400	877	30424
1401	877	30425
1402	878	30424
1403	878	30423
1404	879	30424
1405	880	30420
1406	880	30421
1407	881	30424
1408	882	30423
1409	882	30422
1410	883	30422
1411	884	30427
1412	884	30426
1413	885	30424
1414	886	30425
1415	886	30433
1416	887	30436
1417	888	30434
1418	888	30430
1419	889	30429
1420	890	30434
1421	890	30434
1422	891	30432
1423	891	30428
1424	892	30423
1425	893	30423
1426	893	30423
1427	894	30422
1428	894	30419
1429	895	30414
1430	896	30412
1431	896	30411
1432	897	30409
1433	897	30406
1434	898	30405
1435	899	30403
1436	899	30400
1437	900	30398
1438	900	30398
1439	901	30394
1440	901	30389
1441	902	30387
1442	902	30383
1443	903	30381
1444	904	30377
1445	904	30374
1446	905	30371
1447	905	30369
1448	906	30366
1449	906	30362
1450	907	30362
1451	908	30361
1452	908	30362
1453	909	30360
1454	909	30356
1455	910	30352
1456	910	30350
1457	911	30350
1458	912	30348
1459	912	30346
1460	913	30342
1461	913	30342
1462	914	30338
1463	915	30339
1464	915	30336
1465	916	30331
1466	916	30331
1467	917	30327
1468	917	30325
1469	918	30324
1470	919	30321
1471	919	30320
1472	920	30315
1473	920	30314
1474	921	30313
1475	922	30318
1476	922	30314
1477	923	30310
1478	923	30308
1479	924	30308
1480	925	30306
1481	925	30307
1482	926	30321
1483	927	30318
1484	927	30314
1485	928	30310
1486	928	30307
1487	929	30303
1488	929	30298
1489	930	30294
1490	931	30291
1491	931	30286
1492	932	30283
1493	932	30280
1494	933	30276
1495	933	30271
1496	934	30267
1497	934	30262
1498	935	30258
1499	935	30255
1500	936	30253
1501	936	30250
1502	937	30247
1503	938	30245
1504	938	30241
1505	939	30237
1506	939	30236
1507	940	30232
1508	940	30227
1509	941	30223
1510	941	30218
1511	942	30214
1512	942	30217
1513	943	30215
1514	944	30213
1515	944	30211
1516	945	30208
1517	945	30208
1518	946	30209
1519	947	30211
1520	947	30210
1521	948	30207
1522	949	30210
1523	949	30213
1524	950	30215
1525	951	30213
1526	951	30211
1527	952	30211
1528	953	30211
1529	953	30211
1530	954	30210
1531	954	30208
1532	955	30208
1533	956	30206
1534	956	30209
1535	957	30213
1536	958	30211
1537	958	30211
1538	959	30210
1539	960	30209
1540	960	30208
1541	961	30210
1542	961	30207
1543	962	30204
1544	963	30202
1545	963	30198
1546	964	30199
1547	964	30203
1548	965	30203
1549	966	30200
1550	966	30199
1551	967	30201
1552	968	30199
1553	968	30197
1554	969	30200
1555	969	30199
1556	970	30202
1557	971	30202
1558	971	30199
1559	972	30196
1560	973	30196
1561	973	30194
1562	974	30196
1563	974	30193
1564	975	30190
1565	975	30185
1566	976	30183
1567	977	30183
1568	977	30184
1569	978	30187
1570	979	30185
1571	979	30181
1572	980	30179
1573	980	30175
1574	981	30177
1575	982	30179
1576	982	30176
1577	983	30176
1578	983	30172
1579	984	30170
1580	985	30173
1581	985	30175
1582	986	30172
1583	987	30169
1584	987	30166
1585	988	30161
1586	988	30159
1587	989	30156
1588	989	30158
1589	990	30153
1590	991	30153
1591	991	30152
1592	992	30151
1593	992	30149
1594	993	30147
1595	993	30143
1596	994	30138
1597	995	30138
1598	995	30135
1599	996	30142
1600	996	30137
1601	997	30135
1602	998	30133
1603	998	30133
1604	999	30131
1605	999	30131
1606	1000	30128
1607	1001	30127
1608	1001	30123
1609	1002	30121
1610	1002	30118
1611	1003	30115
1612	1003	30113
1613	1004	30111
1614	1005	30109
1615	1005	30105
1616	1006	30105
1617	1006	30101
1618	1007	30098
1619	1007	30093
1620	1008	30089
1621	1008	30085
1622	1009	30081
1623	1009	30080
1624	1010	30077
1625	1010	30075
1626	1011	30073
1627	1012	30071
1628	1012	30071
1629	1013	30070
1630	1013	30067
1631	1014	30062
1632	1014	30059
1633	1015	30061
1634	1016	30058
1635	1016	30058
1636	1017	30055
1637	1017	30052
1638	1018	30048
1639	1018	30046
1640	1019	30042
1641	1020	30044
1642	1020	30041
1643	1021	30038
1644	1021	30037
1645	1022	30035
1646	1023	30035
1647	1023	30035
1648	1024	30033
1649	1024	30030
1650	1025	30029
1651	1025	30025
1652	1026	30022
1653	1027	30028
1654	1027	30025
1655	1028	30021
1656	1028	30018
1657	1029	30016
1658	1030	30013
1659	1030	30012
1660	1031	30009
1661	1031	30006
1662	1032	30004
1663	1032	30001
1664	1033	29998
1665	1033	29996
1666	1034	29992
1667	1034	29989
1668	1035	29985
1669	1036	29982
1670	1036	29979
1671	1037	29977
1672	1037	29978
1673	1038	29975
1674	1038	29974
1675	1039	29970
1676	1039	29967
1677	1040	29965
1678	1041	29965
1679	1041	29963
1680	1042	29959
1681	1042	29957
1682	1043	29954
1683	1043	29950
1684	1044	29947
1685	1045	29946
1686	1045	29945
1687	1046	29942
1688	1046	29942
1689	1047	29940
1690	1048	29941
1691	1048	29942
1692	1049	29940
1693	1050	29942
1694	1050	29944
1695	1051	29942
1696	1051	29940
1697	1052	29940
1698	1053	29937
1699	1053	29936
1700	1054	29933
1701	1054	29930
1702	1055	29931
1703	1055	29929
1704	1056	29926
1705	1057	29923
1706	1057	29923
1707	1058	29920
1708	1058	29918
1709	1059	29916
1710	1060	29916
1711	1060	29913
1712	1061	29911
1713	1061	29908
1714	1062	29905
1715	1062	29905
1716	1063	29904
1717	1064	29902
1718	1064	29901
1719	1065	29897
1720	1065	29897
1721	1066	29894
1722	1066	29892
1723	1067	29888
1724	1068	29888
1725	1068	29885
1726	1069	29882
1727	1069	29880
1728	1070	29877
1729	1070	29875
1730	1071	29874
1731	1071	29871
1732	1072	29869
1733	1073	29869
1734	1073	29866
1735	1074	29861
1736	1074	29857
1737	1075	29852
1738	1075	29851
1739	1076	29847
1740	1076	29848
1741	1077	29846
1742	1077	29844
1743	1078	29841
1744	1079	29839
1745	1079	29835
1746	1080	29833
1747	1080	29830
1748	1081	29828
1749	1081	29823
1750	1082	29820
1751	1082	29817
1752	1083	29815
1753	1083	29813
1754	1084	29813
1755	1085	29810
1756	1085	29808
1757	1086	29805
1758	1086	29803
1759	1087	29805
1760	1087	29802
1761	1088	29799
1762	1089	29798
1763	1089	29794
1764	1090	29794
1765	1090	29795
1766	1091	29793
1767	1092	29793
1768	1092	29790
1769	1093	29788
1770	1093	29786
1771	1094	29785
1772	1094	29783
1773	1095	29781
1774	1096	29778
1775	1096	29776
1776	1097	29777
1777	1097	29774
1778	1098	29773
1779	1099	29771
1780	1099	29769
1781	1100	29769
1782	1100	29767
1783	1101	29766
1784	1101	29764
1785	1102	29761
1786	1103	29759
1787	1103	29758
1788	1104	29756
1789	1104	29753
1790	1105	29765
1791	1106	29763
1792	1106	29760
1793	1107	29756
1794	1108	29762
1795	1108	29760
1796	1109	29760
1797	1110	29758
1798	1110	29759
1799	1111	29761
1800	1112	29760
1801	1112	29759
1802	1113	29759
1803	1113	29756
1804	1114	29755
1805	1115	29754
1806	1115	29755
1807	1116	29755
1808	1116	29755
1809	1117	29753
1810	1118	29751
1811	1118	29750
1812	1119	29748
1813	1119	29747
1814	1120	29745
1815	1120	29742
1816	1121	29740
1817	1122	29740
1818	1122	29736
1819	1123	29734
1820	1123	29733
1821	1124	29730
1822	1125	29730
1823	1125	29732
1824	1126	29731
1825	1126	29730
1826	1127	29727
1827	1127	29724
1828	1128	29720
1829	1128	29717
1830	1129	29715
1831	1130	29712
1832	1130	29708
1833	1131	29705
1834	1131	29701
1835	1132	29697
1836	1132	29697
1837	1133	29696
1838	1134	29698
1839	1134	29698
1840	1135	29695
1841	1135	29698
