iter	Logloss
222	0.5034448541
223	0.5032038374
224	0.5030312681
225	0.5027578913
226	0.5025341153
227	0.5022476465
228	0.5020113421
229	0.501783637
230	0.5015910357
231	0.5014552666
232	0.5012027975
233	0.5009688533
234	0.5007007755
235	0.5004453011
236	0.5001875408
237	0.4999601602
238	0.4997588798
239	0.4995385292
240	0.4993232084
241	0.4990289761
242	0.498826301
243	0.4985656788
244	0.4984457475
245	0.4982820145
246	0.4980353176
247	0.4978079574
248	0.4976006093
249	0.4973744213
250	0.4970904987
251	0.4968291597
252	0.4965702685
253	0.496389598
254	0.496152154
255	0.4959907137
256	0.4957601723
257	0.495488927
258	0.4952447019
259	0.4949761128
260	0.4947826164
261	0.4945255551
262	0.4943380238
263	0.4940362731
264	0.4937840203
265	0.4935477379
266	0.4932926735
267	0.4931432284
268	0.492847853
269	0.492714112
270	0.4924537225
271	0.4923000368
272	0.4920939672
273	0.4918465754
274	0.4916399194
275	0.4913752143
276	0.491118001
277	0.4908830832
278	0.4906709227
279	0.4903903012
280	0.4900976586
281	0.4897977755
282	0.4896325189
283	0.4893383476
284	0.4890471346
285	0.4887330166
286	0.4884645933
287	0.4882360436
288	0.4879883039
289	0.4877565671
290	0.4875323171
291	0.487251969
292	0.4870399097
293	0.4867771198
294	0.4864965926
295	0.4863176493
296	0.4860614013
297	0.4858357402
298	0.4855568257
299	0.485324239
300	0.4851317176
301	0.4849133594
302	0.4847385909
303	0.4845084288
304	0.4843898649
305	0.484066759
306	0.4838067267
307	0.4835700395
308	0.4833919644
309	0.4831795465
310	0.4829656264
311	0.4826629442
312	0.4824671606
313	0.4822022525
314	0.4819594162
315	0.4817285046
316	0.4815126901
317	0.4812418104
318	0.4811288878
319	0.4808751872
320	0.4806925841
321	0.4804137615
322	0.4801301807
323	0.4799031266
324	0.4796014046
325	0.4792406202
326	0.4790606067
327	0.4789181781
328	0.4787258562
329	0.4784581382
330	0.478210836
331	0.4780334982
332	0.4777519479
333	0.4774902086
334	0.4771769444
335	0.4768685167
336	0.4765974967
337	0.4764097308
338	0.4761670343
339	0.4759524128
340	0.4756694425
341	0.4754478016
342	0.4751335564
343	0.4750040676
344	0.4747762984
345	0.4745192609
346	0.4742630401
347	0.4739606569
348	0.4736136464
349	0.4733359152
350	0.4730352695
351	0.4727929111
352	0.4725119632
353	0.4722619395
354	0.4720233186
355	0.4717858525
356	0.4715500108
357	0.471230343
358	0.4709321468
359	0.4706088179
360	0.4703224309
361	0.4699577336
362	0.4697560165
363	0.4694594876
364	0.4691968555
365	0.4689895285
366	0.468654447
367	0.468386251
368	0.4682068017
369	0.4679100697
370	0.4676884172
371	0.4673552162
372	0.4670377355
373	0.4667428907
374	0.4664403359
375	0.4662032636
376	0.4660373574
377	0.4657674279
378	0.4654808623
379	0.4652720187
380	0.4649907566
381	0.4647888265
382	0.4644891398
383	0.464213448
384	0.4639342022
385	0.4636720976
386	0.4633179357
387	0.4631230205
388	0.4628586679
389	0.4625925566
390	0.4623316002
391	0.4620574748
392	0.4618098162
393	0.4615178633
394	0.4612530829
395	0.4610080629
396	0.4607470076
397	0.460492986
398	0.4603362694
399	0.4601210568
400	0.4598113608
401	0.4595930656
402	0.4593810679
403	0.4591572333
404	0.4589581504
405	0.458583837
406	0.4582390152
407	0.4579914526
408	0.4576603825
409	0.4573987342
410	0.4570644249
411	0.456828141
412	0.4565944922
413	0.4563321378
414	0.4560087067
415	0.4557424788
416	0.4555079661
417	0.4552772533
418	0.4550410423
419	0.4547715778
420	0.4544988804
421	0.4543041546
422	0.454115357
423	0.4538571081
424	0.453632529
425	0.4533229235
426	0.4530662871
427	0.4528292636
428	0.4525935391
429	0.4523073111
430	0.4520288676
431	0.4517448998
432	0.4514791128
433	0.4511840889
434	0.4509002069
435	0.4506633235
436	0.450443168
437	0.4501482465
438	0.4498405602
439	0.4496378765
440	0.4493717368
441	0.4490816961
442	0.4488618447
443	0.4486850757
444	0.4484674703
445	0.4481866954
446	0.4478891282
447	0.4476095623
448	0.4473793679
449	0.4470887874
450	0.4468664164
451	0.4465462391
452	0.4463435236
453	0.4461210258
454	0.4459175642
455	0.4457537335
456	0.4454230091
457	0.4452038645
458	0.4449875246
459	0.4447093399
460	0.4444485827
461	0.4442403343
462	0.443946632
463	0.4437118697
464	0.4434340122
465	0.4431783006
466	0.4428788701
467	0.4425952322
468	0.4422846554
469	0.4420005987
470	0.4417065324
471	0.441504006
472	0.4412626763
473	0.4410372062
474	0.4407928018
475	0.4405815419
476	0.440280352
477	0.4400325541
478	0.4398354659
479	0.4395481213
480	0.4392644818
481	0.4389927451
482	0.4387665269
483	0.4384751051
484	0.438233533
485	0.4379505963
486	0.4377438899
487	0.4375527177
488	0.4373643644
489	0.4370754987
490	0.4368388143
491	0.4365929462
492	0.4363705975
493	0.4361882141
494	0.4358820239
495	0.4357145489
496	0.4355250812
497	0.4353355997
498	0.4351174167
499	0.4348884827
500	0.4346270931
501	0.4344617666
502	0.4342349864
503	0.4340369426
504	0.4338269632
505	0.4336343344
506	0.433365118
507	0.4331637123
508	0.4328580347
509	0.4326109984
510	0.4323377848
511	0.4321089136
512	0.4319184975
513	0.4317413949
514	0.4315411111
515	0.4312781301
516	0.4309677418
517	0.430698614
518	0.4304091783
519	0.4302134775
520	0.4300158601
521	0.4297688205
522	0.4295454882
523	0.4292798381
524	0.4290083479
525	0.4287893115
526	0.4285464387
527	0.4282636924
528	0.4279685596
529	0.4277306541
530	0.4274694298
531	0.4272444581
532	0.4271034232
533	0.4269335599
534	0.4267437982
535	0.4264652157
536	0.4262958007
537	0.4260972554
538	0.4258411844
539	0.425555904
540	0.4253230149
541	0.425120814
542	0.4248921507
543	0.424665257
544	0.4244293766
545	0.4242671425
546	0.4240816483
547	0.4239206797
548	0.4236706051
549	0.4234996511
550	0.4232633842
551	0.4231024179
552	0.4228414962
553	0.4225638952
554	0.4223491482
555	0.4220678606
556	0.4219093685
557	0.4216850619
558	0.4214622006
559	0.4212990522
560	0.4211400376
561	0.4208408687
562	0.4206058055
563	0.4203782272
564	0.4202419573
565	0.4199753129
566	0.4197887167
567	0.4195991416
568	0.4194077797
569	0.4190881458
570	0.4187978428
571	0.4185785485
572	0.4184099941
573	0.4181643164
574	0.4179825869
575	0.41771732
576	0.4174861606
577	0.4172560632
578	0.4170344441
579	0.416817067
580	0.4166154205
581	0.4164187331
582	0.4162012451
583	0.4159771904
584	0.4157302081
585	0.4155167452
586	0.4152688032
587	0.4149884037
588	0.4147552235
589	0.4145804993
590	0.414364384
591	0.4141658325
592	0.4139687921
593	0.4138019347
594	0.4134902115
595	0.4132822406
596	0.4130156946
597	0.4128235155
598	0.4126200403
599	0.4123587621
600	0.4121102831
601	0.4119067039
602	0.4117224468
603	0.4114421975
604	0.411199954
605	0.4109910097
606	0.4107368865
607	0.4104704707
608	0.4103077298
609	0.4100701749
610	0.4098415912
611	0.4096431565
612	0.4093612571
613	0.4090577153
614	0.4088439681
615	0.408571656
616	0.4083382768
617	0.4081978312
618	0.4079142517
619	0.4077101654
620	0.4074662032
621	0.4072781584
622	0.4071138523
623	0.4068331175
624	0.4065911717
625	0.4063761759
626	0.4061385759
627	0.405928175
628	0.4057536804
629	0.4055382779
630	0.4053463462
631	0.4050927371
632	0.4048131276
633	0.4046631875
634	0.4044348836
635	0.4042463409
636	0.4041126593
637	0.4038513334
638	0.4035654806
639	0.403292611
640	0.4031601604
641	0.4029401351
642	0.4027351296
643	0.4024831967
644	0.4022881137
645	0.4020846787
646	0.4018661201
647	0.401678973
648	0.4015026594
649	0.4012813041
650	0.4010529548
651	0.4008853538
652	0.400667685
653	0.400537777
654	0.4003062174
655	0.4000756559
656	0.3999348482
657	0.3997330333
658	0.3994567414
659	0.3992846389
660	0.3991405857
661	0.3989376911
662	0.3986856126
663	0.3984487158
664	0.3982945407
665	0.3980966659
666	0.3978513906
667	0.3975704155
668	0.3973354772
669	0.3971101007
670	0.3969387258
671	0.3967003725
672	0.3964817412
673	0.3962697285
674	0.3960107187
675	0.3958102262
676	0.395610731
677	0.3954171643
678	0.3951845691
679	0.394967078
680	0.3947298726
681	0.3945015664
682	0.3943619333
683	0.3941908095
684	0.3939574227
685	0.3937901773
686	0.3935655721
687	0.3932500619
688	0.3930570564
689	0.3928960542
690	0.3926796931
691	0.3925090743
692	0.392241043
693	0.392034224
694	0.3918677047
695	0.3916755859
696	0.3914488195
697	0.3912636073
698	0.3910940917
699	0.3909153367
700	0.3907574626
701	0.3905351719
702	0.3904368835
703	0.39021473
704	0.3900115447
705	0.38985813
706	0.3896686314
707	0.3894188643
708	0.3891960154
709	0.3889334407
710	0.3886788711
711	0.388488543
712	0.3882703412
713	0.3881102981
714	0.3879097443
715	0.3876582627
716	0.3874780061
717	0.3872842979
718	0.3870810311
719	0.3868515065
720	0.3865969899
721	0.3863511539
722	0.3861473296
723	0.3860086135
724	0.3858499729
725	0.38561296
726	0.385478241
727	0.3852307737
728	0.3850331713
729	0.3848108952
730	0.38459724
731	0.384391202
732	0.3842809051
733	0.384073331
734	0.3838894976
735	0.3836659328
736	0.3834670511
737	0.3833224906
738	0.3830921376
739	0.382894249
740	0.3826774392
741	0.3824594922
742	0.3823140455
743	0.382081944
744	0.3818338242
745	0.3816310842
746	0.3814793249
747	0.3812892207
748	0.3810746701
749	0.3809003316
750	0.3806545256
751	0.3805144417
752	0.3802964077
753	0.3801654222
754	0.3800424312
755	0.379857019
756	0.3796909278
757	0.3794658448
758	0.3792805604
759	0.3791007509
760	0.3788917814
761	0.3786761651
762	0.3784350684
763	0.378275027
764	0.378086895
765	0.3778701457
766	0.377695522
767	0.3774732317
768	0.3773465446
769	0.3772173425
770	0.3770659087
771	0.3768438189
772	0.3766671521
773	0.3764939497
774	0.3763075282
775	0.3761535437
776	0.375998595
777	0.3758570646
778	0.3756900283
779	0.3755466325
780	0.3752990102
781	0.3751560141
782	0.3749667219
783	0.3748057941
784	0.3746179343
785	0.3744648585
786	0.3743003986
787	0.3741185625
788	0.3738818698
789	0.3737288778
790	0.3735262919
791	0.3733432238
792	0.3732022807
793	0.3729542191
794	0.3728035815
795	0.3726408908
796	0.3724265372
797	0.3722219525
798	0.3720181792
799	0.3718482351
800	0.371649957
801	0.3714149585
802	0.3712347011
803	0.3710054986
804	0.3708649049
805	0.3706910841
806	0.3705386381
807	0.3703631231
808	0.3701870612
809	0.3699853885
810	0.3697679264
811	0.3696388705
812	0.3694691974
813	0.3693143051
814	0.3691692189
815	0.3690148798
816	0.3688193136
817	0.36862315
818	0.3683954307
819	0.3682233303
820	0.3680463591
821	0.3678732712
822	0.367658402
823	0.3674501081
824	0.3672909316
825	0.3670834059
826	0.3669278402
827	0.3667231243
828	0.3665376504
829	0.3663831618
830	0.3662182625
831	0.3660883639
832	0.3658631298
833	0.3657454152
834	0.3655166235
835	0.3653368085
836	0.3651832613
837	0.3649245348
838	0.3647461483
839	0.3645225907
840	0.3643726775
841	0.3641778816
842	0.3640145892
843	0.3638234202
844	0.3636056651
845	0.3633917607
846	0.363199921
847	0.3630092875
848	0.3627716418
849	0.362636491
850	0.3624387621
851	0.362248769
852	0.3620064492
853	0.3618761779
854	0.3617368758
855	0.3615628772
856	0.3614084718
857	0.3612110368
858	0.3610462925
859	0.3609088609
860	0.3607375586
861	0.3606073414
862	0.3604507906
863	0.3602390381
864	0.3601019312
865	0.359959984
866	0.3597743321
867	0.3596501618
868	0.3595130336
869	0.3593722602
870	0.3592230131
871	0.3590621564
872	0.3589859503
873	0.3588291647
874	0.3585977535
875	0.3584600454
876	0.358320559
877	0.3582241972
878	0.3580186257
879	0.357808756
880	0.357603101
881	0.357472438
882	0.3572844909
883	0.3571264271
884	0.3569113871
885	0.3566990585
886	0.3565268373
887	0.3563040273
888	0.3561728268
889	0.3559916623
890	0.3558125401
891	0.3556903866
892	0.3555595171
893	0.3554077247
894	0.3552433958
895	0.355053769
896	0.3548506383
897	0.3546893522
898	0.3545522476
899	0.3543493222
900	0.3541266904
901	0.3539021009
902	0.3538009218
903	0.3536774933
904	0.3534686361
905	0.3532895577
906	0.3531550692
907	0.3529569237
908	0.352787832
909	0.3526125499
910	0.352463163
911	0.3522795855
912	0.3520952574
913	0.3519036448
914	0.351707866
915	0.3515554101
916	0.3514092364
917	0.3512470445
918	0.3510599187
919	0.3509694506
920	0.3507974276
921	0.3506331516
922	0.3504896025
923	0.350299088
924	0.350138098
925	0.3499936412
926	0.349877827
927	0.3497236993
928	0.3495586032
929	0.3494489938
930	0.3492837363
931	0.3491071416
932	0.3489709923
933	0.3488389824
934	0.348684147
935	0.3484623742
936	0.3482753354
937	0.3481461792
938	0.3479773488
939	0.3478513781
940	0.3476646528
941	0.3475131967
942	0.3473243404
943	0.3471827303
944	0.3470282493
945	0.3467863405
946	0.3466780488
947	0.3464786258
948	0.3463754984
949	0.3461923904
950	0.3460796934
951	0.3459118446
952	0.3457952226
953	0.345660201
954	0.3454784831
955	0.3453247654
956	0.3452088176
957	0.3450654517
958	0.34492489
959	0.3447000243
960	0.344531228
961	0.344370092
962	0.3441498196
963	0.343974926
964	0.3438528174
965	0.3437367188
966	0.3435426561
967	0.3434289001
968	0.343217582
969	0.3430461129
970	0.3429418479
971	0.3427425966
972	0.3425835403
973	0.3424319285
974	0.3422328944
975	0.3420394625
976	0.341886844
977	0.3416981275
978	0.3415298007
979	0.3413880276
980	0.3411793267
981	0.3410512274
982	0.3409317282
983	0.3407961943
984	0.3407101548
985	0.3405546413
986	0.3403179513
987	0.3401854575
988	0.3399691895
989	0.3398714131
990	0.3396939287
991	0.3395218302
992	0.3393574249
993	0.3392100507
994	0.3390843395
995	0.3388910592
996	0.3386928834
997	0.3385477248
998	0.3383465105
999	0.33817801
