iter	Passed	Remaining
418	2700	3744
419	2714	3748
420	2720	3741
421	2726	3733
422	2732	3726
423	2738	3719
424	2744	3713
425	2751	3706
426	2757	3700
427	2763	3693
428	2769	3686
429	2776	3679
430	2782	3672
431	2788	3666
432	2794	3659
433	2801	3653
434	2807	3646
435	2813	3639
436	2819	3633
437	2826	3626
438	2832	3619
439	2838	3613
440	2845	3606
441	2851	3600
442	2857	3593
443	2863	3586
444	2869	3579
445	2876	3572
446	2882	3566
447	2889	3559
448	2895	3552
449	2901	3546
450	2907	3539
451	2913	3532
452	2919	3525
453	2925	3518
454	2932	3512
455	2938	3505
456	2944	3499
457	2951	3492
458	2957	3485
459	2963	3478
460	2969	3472
461	2976	3465
462	2982	3459
463	2988	3452
464	2995	3446
465	3001	3439
466	3007	3432
467	3014	3426
468	3020	3419
469	3026	3413
470	3033	3406
471	3039	3399
472	3045	3393
473	3051	3386
474	3057	3379
475	3063	3372
476	3070	3366
477	3076	3359
478	3082	3352
479	3088	3346
480	3095	3339
481	3101	3333
482	3107	3326
483	3114	3320
484	3120	3313
485	3126	3306
486	3132	3300
487	3138	3293
488	3145	3286
489	3151	3280
490	3157	3273
491	3164	3267
492	3171	3261
493	3178	3255
494	3185	3249
495	3193	3244
496	3200	3238
497	3207	3232
498	3214	3227
499	3221	3221
500	3228	3215
501	3234	3208
502	3241	3203
503	3248	3196
504	3254	3190
505	3261	3183
506	3267	3177
507	3274	3171
508	3281	3165
509	3287	3158
510	3294	3152
511	3300	3146
512	3307	3139
513	3313	3133
514	3320	3126
515	3326	3120
516	3333	3113
517	3339	3107
518	3346	3101
519	3353	3095
520	3359	3088
521	3365	3082
522	3372	3075
523	3378	3069
524	3392	3068
525	3398	3062
526	3404	3056
527	3411	3049
528	3417	3042
529	3423	3036
530	3430	3029
531	3436	3023
532	3442	3016
533	3449	3009
534	3455	3003
535	3461	2996
536	3467	2989
537	3473	2982
538	3480	2976
539	3486	2969
540	3492	2963
541	3499	2956
542	3505	2950
543	3511	2943
544	3518	2937
545	3524	2930
546	3531	2924
547	3537	2917
548	3544	2911
549	3551	2905
550	3558	2899
551	3564	2893
552	3571	2886
553	3577	2879
554	3583	2873
555	3590	2867
556	3596	2860
557	3602	2853
558	3608	2846
559	3615	2840
560	3621	2834
561	3628	2827
562	3635	2821
563	3641	2815
564	3647	2808
565	3654	2802
566	3660	2795
567	3667	2789
568	3673	2782
569	3679	2775
570	3686	2769
571	3692	2763
572	3699	2756
573	3705	2750
574	3712	2743
575	3718	2737
576	3724	2730
577	3731	2724
578	3737	2717
579	3744	2711
580	3750	2704
581	3756	2698
582	3763	2691
583	3769	2685
584	3775	2678
585	3781	2671
586	3788	2665
587	3794	2658
588	3800	2652
589	3806	2645
590	3813	2638
591	3819	2632
592	3825	2625
593	3831	2619
594	3838	2612
595	3844	2606
596	3851	2599
597	3857	2593
598	3864	2586
599	3870	2580
600	3876	2573
601	3883	2567
602	3890	2561
603	3896	2554
604	3903	2548
605	3909	2541
606	3916	2535
607	3923	2529
608	3929	2523
609	3936	2516
610	3943	2510
611	3949	2504
612	3956	2497
613	3962	2491
614	3969	2484
615	3975	2478
616	3982	2472
617	3988	2465
618	3995	2459
619	4001	2452
620	4008	2446
621	4014	2439
622	4020	2432
623	4026	2426
624	4032	2419
625	4039	2413
626	4045	2406
627	4051	2399
628	4057	2393
629	4063	2386
630	4070	2380
631	4076	2373
632	4082	2367
633	4089	2360
634	4095	2354
635	4102	2347
636	4108	2341
637	4114	2334
638	4121	2328
639	4127	2321
640	4134	2315
641	4140	2308
642	4146	2302
643	4152	2295
644	4158	2289
645	4164	2282
646	4171	2275
647	4177	2269
648	4190	2266
649	4196	2259
650	4202	2253
651	4208	2246
652	4214	2239
653	4220	2233
654	4227	2226
655	4234	2220
656	4240	2213
657	4247	2207
658	4253	2201
659	4260	2194
660	4266	2188
661	4273	2181
662	4279	2175
663	4286	2168
664	4292	2162
665	4299	2156
666	4305	2149
667	4311	2142
668	4317	2136
669	4324	2129
670	4330	2123
671	4337	2117
672	4343	2110
673	4349	2103
674	4356	2097
675	4362	2090
676	4368	2084
677	4374	2077
678	4380	2070
679	4386	2064
680	4393	2057
681	4399	2051
682	4405	2044
683	4411	2038
684	4417	2031
685	4424	2024
686	4430	2018
687	4436	2011
688	4442	2005
689	4448	1998
690	4454	1992
691	4460	1985
692	4467	1978
693	4473	1972
694	4482	1967
695	4488	1960
696	4495	1954
697	4501	1947
698	4507	1940
699	4513	1934
700	4519	1927
701	4525	1921
702	4531	1914
703	4538	1908
704	4544	1901
705	4550	1894
706	4556	1888
707	4563	1881
708	4569	1875
709	4575	1869
710	4582	1862
711	4589	1856
712	4595	1849
713	4602	1843
714	4608	1837
715	4615	1830
716	4621	1824
717	4627	1817
718	4634	1811
719	4640	1804
720	4647	1798
721	4653	1791
722	4659	1785
723	4666	1778
724	4672	1772
725	4678	1765
726	4684	1759
727	4690	1752
728	4696	1746
729	4703	1739
730	4709	1732
731	4715	1726
732	4721	1719
733	4728	1713
734	4734	1707
735	4741	1700
736	4747	1694
737	4754	1687
738	4760	1681
739	4767	1675
740	4773	1668
741	4780	1662
742	4787	1655
743	4793	1649
744	4800	1643
745	4806	1636
746	4812	1629
747	4818	1623
748	4825	1616
749	4831	1610
750	4837	1603
751	4843	1597
752	4849	1590
753	4856	1584
754	4862	1577
755	4868	1571
756	4874	1564
757	4880	1558
758	4886	1551
759	4892	1545
760	4898	1538
761	4905	1532
762	4912	1525
763	4918	1519
764	4924	1512
765	4931	1506
766	4937	1499
767	4943	1493
768	4949	1486
769	4956	1480
770	4962	1473
771	4969	1467
772	4975	1461
773	4981	1454
774	4987	1447
775	4993	1441
776	4999	1434
777	5005	1428
778	5012	1421
779	5018	1415
780	5025	1409
781	5031	1402
782	5038	1396
783	5045	1390
784	5052	1383
785	5058	1377
786	5064	1370
787	5071	1364
788	5077	1357
789	5084	1351
790	5090	1345
791	5097	1338
792	5103	1332
793	5109	1325
794	5115	1319
795	5122	1312
796	5128	1306
797	5134	1299
798	5140	1293
799	5147	1286
800	5154	1280
801	5161	1274
802	5167	1267
803	5174	1261
804	5180	1254
805	5187	1248
806	5193	1242
807	5199	1235
808	5206	1229
809	5213	1222
810	5220	1216
811	5227	1210
812	5233	1203
813	5240	1197
814	5247	1191
815	5254	1184
816	5261	1178
817	5267	1172
818	5275	1165
819	5283	1159
820	5290	1153
821	5298	1147
822	5307	1141
823	5315	1135
824	5323	1129
825	5331	1123
826	5341	1117
827	5348	1111
828	5356	1104
829	5363	1098
830	5370	1092
831	5377	1085
832	5383	1079
833	5389	1072
834	5396	1066
835	5403	1060
836	5410	1053
837	5417	1047
838	5424	1040
839	5430	1034
840	5437	1027
841	5444	1021
842	5450	1015
843	5457	1008
844	5464	1002
845	5470	995
846	5477	989
847	5483	982
848	5490	976
849	5496	969
850	5503	963
851	5509	957
852	5516	950
853	5523	944
854	5530	937
855	5538	931
856	5545	925
857	5552	918
858	5559	912
859	5566	906
860	5573	899
861	5580	893
862	5586	886
863	5593	880
864	5599	873
865	5606	867
866	5612	860
867	5618	854
868	5624	847
869	5631	841
870	5637	834
871	5643	828
872	5650	821
873	5656	815
874	5663	809
875	5669	802
876	5676	796
877	5682	789
878	5689	783
879	5695	776
880	5702	770
881	5708	763
882	5715	757
883	5721	750
884	5727	744
885	5734	737
886	5741	731
887	5747	724
888	5754	718
889	5761	712
890	5768	705
891	5775	699
892	5782	692
893	5788	686
894	5795	679
895	5801	673
896	5808	666
897	5814	660
898	5821	653
899	5827	647
900	5833	641
901	5840	634
902	5850	628
903	5856	621
904	5862	615
905	5869	608
906	5875	602
907	5881	595
908	5888	589
909	5894	582
910	5900	576
911	5907	570
912	5913	563
913	5920	557
914	5926	550
915	5932	544
916	5938	537
917	5945	531
918	5951	524
919	5957	518
920	5964	511
921	5971	505
922	5977	498
923	5984	492
924	5991	485
925	5998	479
926	6004	472
927	6011	466
928	6018	459
929	6025	453
930	6032	447
931	6039	440
932	6045	434
933	6052	427
934	6058	421
935	6065	414
936	6071	408
937	6078	401
938	6084	395
939	6091	388
940	6097	382
941	6104	375
942	6110	369
943	6117	362
944	6123	356
945	6129	349
946	6136	343
947	6143	336
948	6149	330
949	6156	324
950	6162	317
951	6169	311
952	6175	304
953	6183	298
954	6190	291
955	6197	285
956	6205	278
957	6213	272
958	6221	265
959	6228	259
960	6236	253
961	6243	246
962	6250	240
963	6258	233
964	6265	227
965	6272	220
966	6279	214
967	6286	207
968	6292	201
969	6299	194
970	6306	188
971	6313	181
972	6319	175
973	6326	168
974	6332	162
975	6339	155
976	6346	149
977	6352	142
978	6359	136
979	6365	129
980	6372	123
981	6378	116
982	6384	110
983	6390	103
984	6397	97
985	6403	90
986	6409	84
987	6415	77
988	6422	71
989	6428	64
990	6434	58
991	6440	51
992	6450	45
993	6456	38
994	6462	32
995	6468	25
996	6474	19
997	6481	12
998	6487	6
999	6493	0
